Timecode,WinLose,WinProb,Trial,Condition,Time,Post_spikes1,Post_spikes2,Post_spikes3,Post_spikes4,Post_spikes5,Post_spikes6,Post_spikes7,Post_spikes8,Post_spikes9,Post_spikes10,Post_spikes11,Post_spikes12,Post_spikes13,Post_spikes14,Post_spikes15,Post_spikes16,Post_spikes17,Post_spikes18,Post_spikes19,Post_spikes20,Post_spikes21,Post_spikes22,Post_spikes23,Post_spikes24,Post_spikes25,Post_spikes26,Post_spikes27,Post_spikes28,Post_spikes29,Post_spikes30,Post_spikes31,Post_spikes32,Post_spikes33,Post_spikes34,Post_spikes35,Post_spikes36,Post_spikes37,Post_spikes38,Post_spikes39,Post_spikes40,Post_spikes41,Post_spikes42,Post_spikes43,Post_spikes44,Post_spikes45,Post_spikes46,Post_spikes47,Post_spikes48,Post_spikes49,Post_spikes50,Post_spikes51
234482993,0,low,1,NonSocial,7155.85305786133,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,7,14,0,0,0,14,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234677114,0,low,2,NonSocial,7161.77716064453,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,17,0,2,0,10,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234871231,0,low,3,NonSocial,7167.70114135742,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,16,0,0,0,11,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235065355,0,low,4,NonSocial,7173.62533569336,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,5,5,0,0,0,3,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235259452,1,low,5,NonSocial,7179.54870605469,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,2,11,0,0,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235525652,0,low,6,NonSocial,7187.67248535156,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,4,8,0,1,2,6,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235769503,0,low,7,NonSocial,7195.11422729492,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,5,9,0,0,0,1,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235963611,0,low,8,NonSocial,7201.03793334961,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,10,7,0,0,0,7,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236157734,0,low,9,NonSocial,7206.96209716797,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,4,7,1,1,0,4,2,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236401544,0,low,10,NonSocial,7214.40258789062,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,3,1,5,0,2,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236595663,0,low,11,NonSocial,7220.32662963867,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,6,3,1,0,3,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236789788,0,low,12,NonSocial,7226.25085449219,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,3,9,0,0,2,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236983908,0,low,13,NonSocial,7232.17492675781,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,6,2,1,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237178001,1,low,14,NonSocial,7238.09817504883,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,7,5,0,1,0,5,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237421814,0,low,15,NonSocial,7245.53875732422,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,1,15,0,0,3,5,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237615935,1,low,16,NonSocial,7251.46286010742,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,4,7,1,0,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237810055,0,low,17,NonSocial,7257.38693237305,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,4,9,0,2,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238004207,0,low,18,NonSocial,7263.31198120117,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,18,1,0,0,16,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238198321,0,low,19,NonSocial,7269.23587036133,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,4,19,0,0,0,1,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238392444,0,low,20,NonSocial,7275.16003417969,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,4,14,0,0,0,0,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238656459,0,low,21,NonSocial,7283.21713256836,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,8,15,0,0,0,3,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238850579,0,low,22,NonSocial,7289.14120483398,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,6,12,1,3,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239044706,0,low,23,NonSocial,7295.06549072266,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,12,0,0,0,4,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239240234,0,low,24,NonSocial,7301.03253173828,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,12,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239434286,1,low,25,NonSocial,7306.95452880859,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,8,1,5,0,0,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239628406,0,low,26,NonSocial,7312.87860107422,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,4,15,1,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239822553,0,low,27,NonSocial,7318.80349731445,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,5,1,3,0,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240016673,0,low,28,NonSocial,7324.72756958008,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,12,0,0,0,1,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240210767,1,low,29,NonSocial,7330.65084838867,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,14,0,4,0,5,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240404888,0,low,30,NonSocial,7336.57495117188,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,6,0,1,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240599009,1,low,31,NonSocial,7342.49905395508,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,7,15,1,1,0,6,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240793130,0,low,32,NonSocial,7348.42315673828,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,13,1,1,0,3,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240987278,0,low,33,NonSocial,7354.34808349609,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,3,0,1,0,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241181397,0,low,34,NonSocial,7360.27212524414,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,5,7,1,0,0,7,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241380560,0,low,35,NonSocial,7366.35009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2,3,1,2,1,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241574554,0,low,36,NonSocial,7372.27032470703,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,6,9,0,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241768650,1,low,37,NonSocial,7378.19366455078,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,7,0,4,0,7,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241962796,1,low,38,NonSocial,7384.11853027344,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,8,14,0,0,0,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242156917,1,low,39,NonSocial,7390.04263305664,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,8,2,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242351038,1,low,40,NonSocial,7395.96673583984,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,1,2,1,4,0,1,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242545134,0,low,41,NonSocial,7401.89007568359,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2,10,0,1,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242739280,0,low,42,NonSocial,7407.81494140625,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,3,0,1,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242983093,0,low,43,NonSocial,7415.25552368164,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,4,4,11,1,6,0,2,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243177218,0,low,44,NonSocial,7421.17974853516,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,1,0,0,0,1,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243371334,0,low,45,NonSocial,7427.10369873047,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,7,1,2,1,6,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215981406,1,med,1,NonSocial,6591.22943115234,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3,6,16,5,2,0,6,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216175524,0,med,2,NonSocial,6597.15344238281,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,2,3,14,2,0,0,6,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216369645,1,med,3,NonSocial,6603.07754516602,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,21,2,1,0,5,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216563766,0,med,4,NonSocial,6609.00164794922,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,8,8,0,5,1,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216757887,1,med,5,NonSocial,6614.92575073242,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,11,3,1,0,7,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217021903,0,med,6,NonSocial,6622.98287963867,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,12,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217216024,1,med,7,NonSocial,6628.90698242188,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,4,12,2,7,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217410170,1,med,8,NonSocial,6634.83184814453,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,8,12,0,6,1,10,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217604291,1,med,9,NonSocial,6640.75595092773,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,14,1,1,0,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217798387,0,med,10,NonSocial,6646.67929077148,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,5,15,1,1,0,2,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217992533,0,med,11,NonSocial,6652.60415649414,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,12,1,1,0,5,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218186655,0,med,12,NonSocial,6658.52828979492,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,7,12,0,1,0,4,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218380776,0,med,13,NonSocial,6664.45239257812,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,8,1,3,0,8,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218574871,1,med,14,NonSocial,6670.3757019043,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,9,10,1,1,0,7,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218768992,0,med,15,NonSocial,6676.2998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1,10,0,2,0,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218963115,1,med,16,NonSocial,6682.22396850586,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,3,9,0,0,1,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219157261,1,med,17,NonSocial,6688.14883422852,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,3,17,1,2,1,7,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219351380,1,med,18,NonSocial,6694.07287597656,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,12,0,0,0,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219545476,0,med,19,NonSocial,6699.99621582031,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,8,7,5,4,0,0,3,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219739597,1,med,20,NonSocial,6705.92031860352,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,8,4,0,2,0,2,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219996271,1,med,21,NonSocial,6713.75338745117,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,6,13,1,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220190362,0,med,22,NonSocial,6719.67657470703,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,11,2,2,0,8,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220384483,1,med,23,NonSocial,6725.60067749023,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,7,14,0,0,0,5,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220578635,1,med,24,NonSocial,6731.52572631836,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,0,2,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220772755,1,med,25,NonSocial,6737.44979858398,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,6,0,1,0,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220966873,1,med,26,NonSocial,6743.37380981445,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,3,8,1,0,0,2,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221160968,0,med,27,NonSocial,6749.29711914062,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,18,1,0,0,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221355089,1,med,28,NonSocial,6755.22122192383,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,10,1,4,0,4,1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221549210,0,med,29,NonSocial,6761.14532470703,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,10,1,5,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221743353,0,med,30,NonSocial,6767.07009887695,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,2,11,1,2,0,2,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221937452,1,med,31,NonSocial,6772.99353027344,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,2,16,0,1,0,3,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222131573,0,med,32,NonSocial,6778.91763305664,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,2,14,2,3,0,8,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222325721,0,med,33,NonSocial,6784.84255981445,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,16,2,0,0,13,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222519814,1,med,34,NonSocial,6790.76580810547,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,2,8,0,1,0,2,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222713935,0,med,35,NonSocial,6796.68991088867,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,11,5,0,4,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222908082,0,med,36,NonSocial,6802.61480712891,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,15,0,0,0,1,1,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223102204,0,med,37,NonSocial,6808.53894042969,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,14,1,0,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223296299,1,med,38,NonSocial,6814.46224975586,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,7,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223490420,0,med,39,NonSocial,6820.38635253906,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,5,6,1,3,0,1,6,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223684542,1,med,40,NonSocial,6826.31048583984,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,3,0,16,1,3,0,7,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223878662,0,med,41,NonSocial,6832.23455810547,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,7,5,3,1,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224072784,1,med,42,NonSocial,6838.15869140625,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1,8,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224266904,0,med,43,NonSocial,6844.08276367188,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,16,0,1,1,6,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224461026,1,med,44,NonSocial,6850.00689697266,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,8,9,0,2,0,4,4,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224655177,1,med,45,NonSocial,6855.9319152832,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,5,10,2,2,0,0,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225164090,1,high,1,NonSocial,6871.46270751953,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,11,1,1,0,3,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225358213,1,high,2,NonSocial,6877.38687133789,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,3,12,0,1,0,3,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225552333,1,high,3,NonSocial,6883.31094360352,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,6,15,1,0,0,6,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225746454,1,high,4,NonSocial,6889.23504638672,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,4,7,2,1,0,5,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225940575,1,high,5,NonSocial,6895.15914916992,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,5,6,0,2,3,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226235906,1,high,6,NonSocial,6904.17193603516,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,9,9,1,3,0,1,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226430085,0,high,7,NonSocial,6910.09780883789,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,5,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226624232,0,high,8,NonSocial,6916.02270507812,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,10,5,0,6,1,8,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226818326,1,high,9,NonSocial,6921.94598388672,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,3,14,0,3,0,5,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227012472,1,high,10,NonSocial,6927.87084960938,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,6,4,5,4,1,2,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227206573,0,high,11,NonSocial,6933.79434204102,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,7,2,2,0,1,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227400690,1,high,12,NonSocial,6939.71832275391,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,14,0,2,0,1,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227594811,0,high,13,NonSocial,6945.64242553711,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,4,6,0,1,0,2,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227788931,1,high,14,NonSocial,6951.56649780273,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,4,14,1,3,0,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227983080,1,high,15,NonSocial,6957.49145507812,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,4,1,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228177196,1,high,16,NonSocial,6963.41540527344,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,15,2,2,0,12,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228371322,1,high,17,NonSocial,6969.33966064453,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,16,0,2,1,2,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
